,target
72963,0
72965,0
72977,1
72981,1
72988,0
73004,0
73006,0
73013,0
73019,0
73021,1
73022,1
73027,0
73033,1
73036,1
73038,1
73044,0
73045,0
73046,0
73051,0
73052,0
73053,0
73054,0
73057,0
73064,0
73069,0
73070,1
73073,0
73077,0
73084,0
73087,1
73101,0
73108,0
73129,1
73131,0
73136,0
73151,1
73153,1
73155,1
73158,1
73165,1
73166,0
73170,0
73171,0
73178,0
73185,0
73199,0
73202,0
73204,0
73209,0
73213,1
73215,0
73226,0
73245,1
73250,1
73251,1
73252,0
73265,0
73266,0
73275,0
73284,0
73288,0
73293,1
73298,1
73300,0
73301,0
73304,0
73307,0
73325,0
73329,0
73332,1
73339,0
73344,0
73357,1
73360,0
73367,0
73368,1
73384,0
73390,0
73399,0
73403,0
73404,0
73406,0
73420,0
73423,0
73428,0
73434,0
73436,0
73439,1
73443,1
73448,0
73462,0
73466,0
73479,0
73494,0
73497,0
73498,0
73505,1
73514,0
73516,0
73533,1
73536,0
73541,0
73549,0
73555,0
73572,0
73574,0
73575,1
73585,0
73589,0
73594,0
73598,0
73604,0
73614,0
73619,0
73622,0
73631,1
73635,0
73642,1
73648,1
73653,0
73656,0
73660,1
73672,0
73675,0
73682,0
73684,0
73685,1
73687,0
73690,1
73691,0
73697,1
73701,0
73709,0
73729,0
73730,0
73732,1
73733,0
73737,0
73740,0
73747,0
73751,0
73754,0
73755,0
73762,0
73767,0
73777,0
73779,0
73792,0
73796,0
73797,0
73808,1
73811,0
73818,1
73819,1
73820,1
73821,0
73824,0
73831,0
73832,0
73833,0
73834,1
73837,1
73841,0
73846,0
73852,1
73857,0
73865,0
73868,0
73870,1
73880,0
73885,1
73889,0
73890,1
73895,0
73915,0
73920,0
73921,0
73939,0
73941,0
73945,0
73946,0
73963,0
73972,1
73974,0
73978,0
73986,0
73994,0
73997,0
73998,0
74007,0
74012,0
74018,0
74027,0
74041,1
74048,0
74051,0
74068,0
74071,1
74074,0
74077,0
74079,0
74085,0
74090,0
74098,0
74099,0
74103,0
74118,1
74124,1
74126,1
74128,1
74132,1
74135,1
74144,1
74158,0
74159,1
74161,1
74164,0
74171,0
74176,0
74177,1
74182,0
74198,0
74202,1
74205,0
74206,0
74208,1
74209,0
74211,0
74228,0
74241,0
74244,0
74253,1
74257,0
74258,0
74263,1
74265,0
74270,1
74271,0
74276,0
74277,0
74278,0
74292,0
74294,0
74297,0
74303,0
74310,1
74311,0
74315,0
74316,0
74320,0
74326,0
74334,1
74340,0
74354,1
74357,0
74362,0
74370,1
74372,0
74394,1
74401,0
74413,1
74417,0
74419,1
74426,0
74428,1
74444,0
74447,0
74480,0
74488,0
74492,0
74510,0
74514,1
74515,0
74519,0
74521,0
74532,0
74534,0
74541,0
74544,0
74546,0
74547,0
74553,1
74554,0
74555,1
74557,0
74561,1
74582,0
74584,0
74602,1
74607,1
74613,0
74615,1
74625,0
74635,0
74636,1
74637,0
74638,0
74648,0
74649,1
74651,0
74659,0
74665,1
74667,0
74668,0
74670,0
74677,0
74678,0
74688,1
74689,0
74691,0
74696,1
74697,0
74701,1
74703,1
74705,0
74710,0
74717,0
74728,1
74734,0
74745,0
74747,0
74748,0
74753,0
74789,0
74797,1
74798,0
74800,1
74801,0
74817,1
74819,0
74823,0
74825,0
74829,1
74834,1
74836,0
74846,0
74849,0
74851,0
74863,0
74873,0
74874,0
74877,0
74886,0
74887,0
74893,0
74902,0
74903,0
74911,0
74917,1
74920,0
74924,0
74926,0
74928,0
74933,0
74940,0
74949,0
74952,0
74955,1
74960,0
74961,1
74967,0
74970,0
74984,1
74988,0
74998,0
75000,1
75003,0
75012,0
75020,0
75026,0
75027,0
75042,0
75048,0
75053,0
75056,0
75062,0
75070,0
75074,0
75078,0
75081,1
75083,0
75084,1
75086,1
75087,0
75088,0
75093,0
75096,0
75106,0
75109,0
75112,0
75113,0
75119,0
75123,1
75130,0
75145,0
75146,0
75151,1
75154,0
75157,1
75164,0
75169,0
75172,0
75180,0
75184,1
75190,0
75195,0
75206,0
75207,0
75210,0
75212,0
75213,1
75222,0
75225,1
75228,0
75231,0
75233,0
75239,0
75243,0
75263,1
75265,0
75269,0
75286,0
75290,0
75295,0
75300,0
75302,0
75305,0
75311,0
75312,1
75317,0
75319,0
75320,0
75324,1
75325,0
75334,0
75335,0
75344,0
75358,0
75359,1
75362,0
75364,0
75368,0
75369,0
75370,0
75373,0
75377,0
75381,1
75384,1
75387,0
75389,0
75393,1
75395,0
75400,0
75401,0
75402,1
75410,0
75415,1
75416,0
75421,0
75428,1
75436,0
75444,1
75455,1
75457,0
75462,0
75468,0
75474,0
75475,0
75488,0
75491,0
75493,1
75501,1
75507,1
75513,0
75515,1
75518,1
75519,0
75524,0
75528,1
75532,0
75537,0
75539,0
75544,0
75553,0
75555,0
75562,0
75567,1
75572,0
75575,0
75583,0
75593,0
75609,1
75614,0
75616,0
75617,0
75625,1
75632,0
75636,0
75637,0
75657,0
75667,1
75672,0
75693,1
75698,0
75727,1
75731,0
75742,0
75753,0
75755,0
75759,0
75762,0
75763,0
75764,1
75773,0
75776,1
75783,0
75786,0
75787,0
75790,0
75793,0
75794,0
75795,0
75798,0
75807,0
75817,0
75818,1
75820,1
75824,1
75829,1
75832,1
75841,0
75851,1
75862,0
75866,0
75872,0
75873,0
75876,0
75882,0
75884,0
75888,0
75890,1
75893,0
75898,0
75905,0
75923,0
75926,0
75932,0
75941,1
75947,0
75948,0
75954,1
75955,0
75963,0
75969,0
75974,0
75980,0
75981,0
75987,0
75988,1
75995,0
75996,0
76000,0
76001,0
76007,1
76008,1
76009,1
76012,0
76020,0
76022,0
76023,1
76026,0
76035,0
76045,0
76056,1
76062,1
76071,0
76076,0
76095,1
76103,0
76109,0
76111,1
76114,0
76123,0
76130,0
76133,0
76139,1
76159,1
76160,0
76161,0
76165,0
76169,0
76175,0
76179,1
76181,0
76185,0
76188,0
76198,1
76205,0
76221,0
76222,0
76226,0
76228,1
76230,0
76239,0
76247,0
76250,1
76260,0
76263,0
76267,1
76273,0
76274,0
76278,0
76279,0
76292,0
76297,0
76305,0
76306,0
76309,0
76311,0
76312,0
76313,1
76321,0
76322,0
76342,0
76344,0
76349,1
76350,0
76351,0
76371,0
76377,0
76383,1
76389,0
76395,0
76407,0
76418,0
76422,1
76423,1
76424,1
76425,0
76435,0
76446,1
76451,1
76454,0
76458,1
76474,0
76478,0
76479,0
76490,0
76497,0
76502,0
76505,0
76517,0
76518,1
76519,1
76522,1
76530,0
76533,0
76538,0
76548,0
76551,0
76554,0
76559,0
76561,0
76580,1
76583,0
76593,1
76603,0
76605,0
76607,0
76608,0
76612,0
76614,0
76627,1
76633,1
76634,0
76638,0
76642,0
76643,0
76645,1
76650,0
76657,0
76665,1
76670,1
76678,0
76681,0
76684,0
76686,1
76694,0
76697,1
76698,0
76699,0
76703,1
76708,0
76709,0
76710,0
76718,0
76720,1
76723,1
76728,0
76731,0
76739,0
76744,0
76749,1
76753,1
76767,0
76776,1
76779,0
76781,1
76794,0
76809,0
76815,1
76817,0
76819,0
76820,0
76821,0
76829,1
76848,0
76859,0
76865,0
76867,0
76869,0
76871,0
76873,1
76884,0
76886,0
76890,0
76895,0
76905,0
76913,1
76919,0
76926,0
76927,1
76931,0
76944,0
76957,0
76958,0
76961,0
76980,0
76993,0
77001,0
77008,0
77013,1
77019,0
77028,1
77029,1
77030,0
77031,0
77036,1
77045,1
77047,0
77048,0
77050,0
77053,0
77058,0
77061,1
77063,0
77080,0
77083,0
77088,1
77098,0
77100,0
77101,0
77102,0
77103,0
77126,0
77133,1
77140,0
77147,1
77153,0
77164,0
77182,0
77186,1
77198,0
77217,0
77221,0
77225,0
77234,0
77235,0
77240,0
77241,0
77245,1
77249,1
77257,0
77268,1
77277,0
77295,0
77301,0
77302,0
77304,0
77306,0
77311,0
77315,1
77319,0
77322,1
77323,0
77324,1
77334,0
77337,0
77340,0
77343,0
77345,1
77348,0
77350,0
77354,0
77356,0
77358,1
77359,0
77360,0
77361,1
77364,0
77365,0
77369,0
77379,0
77382,0
77385,0
77390,0
77392,0
77393,0
77405,1
77410,0
77411,1
77412,0
77416,0
77417,1
77436,1
77439,0
77452,0
77454,0
77459,1
77460,0
77463,0
77464,1
77470,0
77477,1
77484,1
77488,0
77489,0
77495,0
77499,0
77501,0
77505,0
77508,1
77510,0
77518,0
77531,1
77533,1
77539,1
77550,0
77561,0
77569,1
77577,1
77587,0
77588,1
77592,0
77619,0
77622,0
77629,1
77641,0
77645,0
77655,1
77665,0
77677,0
77687,0
77692,0
77699,1
77702,1
77708,0
77725,0
77731,1
77733,0
77740,0
77748,0
77754,0
77758,0
77759,0
77763,0
77770,0
77772,0
77773,0
77782,0
77790,0
77791,1
77801,0
77802,0
77810,0
77825,1
77832,1
77838,0
77839,0
77842,0
77843,0
77845,0
77849,1
77852,0
77859,1
77863,0
77868,0
77873,1
77876,1
77883,0
77892,0
77894,0
77895,1
77897,0
77899,0
77903,0
77904,0
77915,1
77917,0
77919,0
77920,0
77927,1
77929,0
77931,1
77940,0
77943,1
77945,1
77951,1
77954,0
77957,1
77983,0
77985,0
77989,1
77994,1
78002,0
78007,1
78010,0
78011,1
78015,0
78023,1
78027,0
78029,0
78032,0
78034,0
78035,0
78037,0
78045,0
78050,0
78064,0
78065,1
78067,0
78080,0
78081,0
78083,1
78084,1
78088,0
78091,0
78101,0
78104,0
78112,0
78114,1
78117,0
78123,0
78150,0
78151,1
78159,0
78162,0
78166,0
78167,0
78172,0
78173,0
78185,0
78186,0
78187,0
78190,0
78191,0
78195,0
78197,1
78200,0
78202,0
78211,1
78213,0
78215,0
78219,0
78231,0
78232,0
78233,0
78235,1
78236,1
78241,0
78248,1
78260,0
78264,0
78268,0
78269,0
78272,0
78279,0
78282,1
78291,0
78293,0
78294,1
78308,0
78315,0
78327,1
78328,1
78329,0
78333,0
78340,1
78363,0
78365,1
78374,0
78392,1
78397,1
78398,0
78405,0
78421,0
78423,0
78424,0
78429,0
78431,1
78442,0
78447,0
78458,1
78466,0
78467,0
78472,1
78482,1
78486,1
78496,0
78497,0
78500,1
78501,0
78504,1
78507,0
78512,0
78517,0
78519,1
78520,0
78525,0
78526,0
78527,0
78528,0
78539,1
78542,1
78543,0
78556,0
78560,0
78561,1
78572,0
78586,1
78587,0
78589,0
78590,0
78597,0
78598,0
78602,0
78605,0
78612,0
78619,0
78624,0
78627,0
78632,0
78633,1
78634,1
78642,1
78648,0
78650,1
78651,0
78662,0
78664,1
78667,0
78672,0
78677,0
78683,1
78688,0
78701,0
78713,0
78714,1
78716,0
78718,1
78722,1
78723,0
78726,1
78732,0
78737,0
78740,0
78741,1
78748,1
78752,0
78759,0
78760,1
78762,0
78763,0
78768,1
78770,0
78777,0
78778,0
78781,0
78783,0
78791,0
78798,0
78807,0
78809,0
78813,1
78815,0
78816,0
78818,1
78839,0
78840,1
78847,0
78853,0
78854,0
78856,0
78858,0
78859,1
78860,0
78870,0
78883,1
78885,0
78888,1
78889,1
78895,0
78896,0
78905,0
78914,0
78915,0
78920,0
78934,1
78935,0
78939,0
78940,0
78950,0
78956,0
78963,0
78964,1
78971,0
78973,1
78976,1
78981,0
78986,0
78989,0
78994,0
79003,0
79006,0
79012,0
79015,0
79017,0
79018,0
79024,0
79027,0
79028,0
79030,1
79031,1
79035,1
79037,0
79039,1
79041,1
79042,1
79048,0
79050,1
79053,1
79056,0
79060,0
79064,0
79069,0
79076,0
79081,1
79083,0
79090,0
79092,1
79095,0
79099,0
79103,0
79119,0
79122,0
79126,1
79130,0
79135,0
79137,0
79140,1
79141,0
79149,0
79158,0
79165,0
79170,0
79180,0
79189,0
79194,1
79197,0
79205,0
79217,0
79218,0
79220,0
79247,0
79250,1
79251,1
79260,0
79263,0
79270,0
79271,0
79281,0
79282,1
79283,0
79285,0
79290,0
79299,0
79304,0
79306,0
79312,0
79316,0
79317,0
79319,0
79322,1
79325,0
79329,0
79336,0
79339,0
79350,0
79354,1
79363,0
79364,0
79365,0
79377,0
79384,0
79389,1
79393,0
79399,0
79400,1
79405,1
79420,1
79428,0
79432,0
79439,0
79444,0
79465,0
79467,0
79474,0
79476,1
79477,0
79490,0
79491,0
79494,0
79499,0
79504,0
79515,0
79517,0
79518,0
79526,0
79527,0
79529,0
79531,1
79537,0
79545,0
79547,0
79548,0
79559,0
79563,1
79565,0
79568,0
79569,0
79574,0
79576,1
79577,0
79582,0
79589,0
79591,1
79592,1
79596,0
79602,1
79604,1
79605,0
79608,0
79610,1
79617,0
79625,1
79628,1
79636,1
79641,1
79643,0
79644,0
79652,0
79657,0
79668,0
79674,0
79679,0
79707,0
79712,0
79724,0
79727,0
79732,0
79738,1
79739,1
79756,0
79758,0
79760,1
79764,1
79765,0
79769,1
79773,0
79778,0
79783,1
79794,0
79795,0
79796,0
79805,0
79813,0
79822,0
79826,0
79827,0
79831,0
79838,0
79839,0
79843,0
79844,0
79846,0
79848,0
79850,0
79854,0
79858,0
79866,0
79873,0
79878,0
79883,0
79892,1
79893,0
79894,0
79895,1
79904,1
79905,0
79916,0
79917,1
79920,0
79921,0
79928,0
79929,1
79933,1
79946,1
79956,0
79958,0
79966,0
79977,0
79978,0
79980,0
79998,0
80000,0
80001,1
80002,0
80004,1
80005,0
80011,0
80017,1
80028,1
80030,0
80031,0
80036,0
80038,0
80046,0
80053,1
80057,0
80060,0
80062,0
80063,1
80069,0
80074,0
80078,0
80085,0
80086,0
80087,0
80095,0
80096,0
80105,0
80106,1
80121,0
80125,0
80126,0
80135,0
80136,1
80139,1
80141,0
80176,0
80182,0
80185,1
80190,0
80193,1
80194,0
80197,0
80207,1
80211,0
80213,0
80215,0
80223,0
80225,0
80238,1
80242,0
80251,0
80254,0
80260,0
80261,0
80264,0
80275,0
80286,0
80287,0
80289,1
80295,0
80296,1
80301,1
80302,0
80308,0
80310,0
80312,0
80314,0
80318,0
80324,0
80325,0
80328,0
80330,0
80341,0
80342,0
80343,0
80344,0
80345,0
80346,0
80361,0
80366,1
80370,0
80371,0
80375,0
80381,0
80384,1
80386,0
80393,0
80396,1
80399,0
80401,1
80406,1
80410,0
80417,0
80418,0
80426,0
80428,0
80430,0
80434,0
80440,1
80448,0
80449,0
80457,0
80469,0
80477,1
80478,0
80487,0
80492,0
80497,0
80499,0
80510,0
80512,0
80514,0
80525,0
80549,0
80551,0
80552,1
80553,0
80555,0
80556,0
80563,0
80570,0
80575,1
80581,0
80582,1
80583,1
80584,1
80585,0
80587,1
80594,1
80599,0
80600,0
80615,1
80616,0
80622,0
80638,0
80641,0
80642,0
80644,0
80648,0
80657,0
80668,0
80671,1
80674,0
80677,0
80678,0
80694,0
80699,0
80704,0
80707,0
80726,0
80729,0
80736,0
80744,0
80766,1
80767,0
80783,1
80786,1
80787,1
80795,0
80797,0
80800,1
80803,0
80809,0
80814,0
80815,1
80818,0
80825,1
80831,1
80833,1
80835,0
80840,0
80842,0
80855,0
80863,0
80865,0
80867,1
80870,0
80879,1
80888,0
80890,0
80891,0
80894,0
80896,0
80903,0
80912,0
80916,0
80927,1
80932,0
80936,0
80937,0
80938,1
80939,0
80953,1
80962,0
80964,0
80969,0
80970,1
80981,1
80984,0
80986,1
80988,0
80989,0
81003,0
81006,0
81011,1
81013,0
81015,0
81020,1
81029,0
81034,1
81042,0
81046,0
81048,0
81059,1
81071,0
81077,0
81078,0
81081,0
81093,0
81102,1
81106,1
81111,0
81113,0
81117,0
81118,0
81121,0
81126,0
81130,0
81135,0
81136,1
81144,1
81151,0
81155,1
81165,1
81172,1
81174,0
81187,0
81198,1
81206,0
81210,0
81211,0
81214,0
81216,1
81218,0
81220,1
81228,1
81236,1
81237,0
81239,0
81252,0
81253,0
81260,1
81269,0
81273,0
81279,0
81281,0
81290,0
81294,1
81299,1
81300,0
81301,1
81304,1
81309,1
81311,0
81313,1
81315,0
81321,0
81322,1
81330,0
81336,0
81341,0
81353,0
81358,0
81360,0
81364,0
81371,0
81374,0
81377,1
81379,0
81382,1
81392,1
81395,0
81398,0
81401,0
81402,0
81405,0
81410,0
81415,0
81418,0
81420,0
81436,0
81439,0
81443,0
81444,1
81448,0
81449,0
81463,1
81475,0
81479,0
81484,0
81503,1
81504,0
81518,1
81519,0
81525,0
81532,0
81536,1
81538,1
81541,0
81544,0
81549,0
81560,0
81563,0
81565,0
81569,1
81580,0
81582,0
81584,0
81585,0
81587,0
81588,0
81596,0
81604,0
81610,0
81616,0
81622,0
81627,0
81634,0
81635,1
81653,1
81654,0
81661,1
81664,0
81666,0
81667,0
81668,0
81670,0
81713,1
81725,0
81726,1
81729,0
81730,0
81736,0
81737,0
81745,1
81748,1
81754,1
81762,0
81766,0
81770,0
81773,1
81774,0
81775,0
81778,0
81789,0
81799,0
81800,1
81804,1
81810,1
81824,0
81831,0
81845,0
81848,0
81851,1
81853,0
81858,0
81862,0
81866,0
81869,0
81874,1
81876,0
81878,0
81883,0
81889,0
81890,0
81910,0
81913,0
81914,1
81915,0
81925,0
81927,0
81929,1
81943,0
81944,1
81951,0
81956,0
81961,0
81971,0
81979,0
81982,1
81987,0
81992,0
81996,0
81998,0
81999,0
82004,0
82006,0
82011,0
82013,0
82014,1
82019,0
82020,0
82021,0
82026,1
82030,0
82033,0
82034,1
82039,1
82054,0
82061,0
82062,1
82066,1
82072,0
82074,0
82075,0
82078,0
82087,0
82088,0
82096,1
82109,1
82111,0
82114,0
82118,0
82119,0
82123,0
82127,0
82135,0
82136,0
82140,0
82141,0
82143,0
82145,0
82146,0
82147,0
82151,0
82154,0
82159,0
82160,0
82162,0
82175,1
82177,0
82180,0
82191,0
82208,0
82227,0
82232,0
82243,1
82245,1
82247,1
82257,0
82260,1
82271,0
82273,0
82279,1
82283,0
82285,0
82290,1
82305,1
82307,0
82308,0
82312,0
82339,0
82340,1
82345,0
82348,1
82352,0
82357,0
82362,0
82364,0
82368,0
82374,0
82380,0
82387,0
82391,0
82392,0
82412,0
82417,0
82425,0
82440,1
82445,0
82448,0
82452,0
82455,1
82463,1
82474,0
82477,0
82481,0
82482,0
82485,0
82498,1
82500,0
82505,0
82511,1
82514,0
82519,0
82524,0
82525,0
82526,0
82528,0
82538,0
82543,1
82548,0
82551,0
82562,0
82573,0
82576,0
82577,0
82579,0
82583,0
82588,1
82590,0
82598,0
82601,1
82606,0
82619,0
82620,1
82633,0
82640,0
82641,1
82643,0
82654,0
82661,0
82662,0
82676,0
82688,1
82697,0
82700,1
82701,1
82705,0
82719,1
82721,1
82729,1
82733,0
82741,0
82750,1
82751,0
82758,0
82759,1
82767,0
82768,0
82771,1
82776,1
82777,0
82783,0
82784,1
82793,0
82796,0
82804,1
82809,0
82816,0
82820,0
82821,1
82822,0
82823,0
82827,0
82834,0
82845,0
82848,0
82851,0
82856,1
82868,1
82877,0
82881,0
82887,0
82889,1
82892,1
82898,0
82901,0
82907,1
82914,0
82915,0
82922,0
82938,1
82943,0
82944,0
82949,0
82954,0
82957,0
82958,0
82963,0
82964,0
82972,0
82973,1
